Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel,Time,XAccel,YAccel,ZAccel
take 6,pitcher(david),,,take 7,david(pitcher),,,take 8,david(pitcher,,,take 9,AJ,,,take 10,"aj (""bad"" lol)",,,take 11,AJ tripped,,,take 12,AJ,,,take 13,alex,,,take 14,alex,,,take 15,alex,,,take 16,alex,,,take 17,anil,jumped right before data collection,,take 18,anil,,,take 19,anil,,,take 20,corey,,,take 21,corey,,,take 22,corey,,,take 23,hwei,,,take 24,hwei,,,take 25,hwei,,,short 1,short 1,,,short 2,short 2,,,short 3,short 3,,
5.15,4.285444,20.85566,1.570392,5.15,2.186177,35.27063,1.010587,5.15,-3.55182,19.70806,7.924175,5.15,-1.73246,10.1354,3.081864,5.15,-2.40422,10.47129,2.186177,5.15,32.2197,61.1616,-50.1556,5.15,-2.85206,10.91913,3.221816,5.15,7.33638,-1.56451,5.628976,5.15,4.313435,9.575598,-1.36858,5.15,4.453386,10.52727,0.730685,5.15,11.64688,-5.51114,7.168438,,,,,5.15,1.122548,10.63923,5.656966,,,,,5.15,-7.30251,4.705298,6.1328,5.15,-7.30251,4.705298,6.1328,5.15,-3.07599,6.076819,7.840204,5.15,6.412702,-8.08624,0.366812,5.15,6.524663,-6.99462,5.768927,5.15,4.593337,-6.23888,3.893581,,,,,5.15,2.102206,6.972507,7.784223,5.15,-7.30251,7.056477,4.90123
5.1625,5.265103,21.41547,1.710343,5.1625,7.616282,43.83564,8.372018,5.1625,-4.95133,23.87861,7.42035,5.1625,-1.81643,10.1354,3.053874,5.1625,-2.34824,10.58325,2.130197,5.1625,57.7188,52.76453,-50.1556,5.1625,-2.93604,11.11506,3.389757,5.1625,7.644272,-1.11667,6.076819,5.1625,4.257454,9.575598,-1.34059,5.1625,4.649317,10.89114,0.394802,5.1625,11.08707,-4.81138,7.308389,,,,,5.1625,0.14289,9.967462,4.565347,,,,,5.1625,-7.27452,4.649317,5.964858,5.1625,-7.27452,4.649317,5.964858,5.1625,-3.3279,6.020839,7.868194,5.1625,6.328731,-8.08624,0.338822,5.1625,6.636624,-6.68673,5.880888,5.1625,4.677308,-5.93099,3.641669,,,,,5.1625,2.326128,7.140448,7.896184,5.1625,-7.72237,5.908878,4.677308
5.175,6.272751,20.93963,2.130197,5.175,-9.56972,37.42588,-19.1424,5.175,-2.23628,24.71831,7.224419,5.175,-1.87241,10.19138,2.997894,5.175,-2.26427,10.63923,2.102206,5.175,61.02164,27.99317,-34.677,5.175,-3.048,10.97511,3.473728,5.175,7.42035,-0.33294,7.028487,5.175,4.229464,9.715549,-1.36858,5.175,4.761278,10.21937,0.310832,5.175,8.232067,-3.38388,6.468683,,,,,5.175,0.14289,9.967462,4.201474,,,,,,,,,,,,,5.175,-3.77574,5.992849,8.036136,5.175,6.328731,-8.03026,0.254851,5.175,6.608634,-6.71472,5.880888,5.175,4.90123,-5.903,3.585689,,,,,5.175,2.382109,6.972507,7.784223,5.175,-8.00227,5.069171,4.201474
5.1875,6.832556,20.12792,2.997894,5.1875,-3.6078,28.97283,-48.6441,5.1875,0.338822,23.51473,7.36437,5.1875,-1.87241,10.16339,2.913923,5.1875,-2.20829,10.63923,2.102206,5.1875,57.4109,18.30855,-0.08103,5.1875,-3.21594,10.61124,3.557698,5.1875,7.840204,0.1149,7.252409,5.1875,4.201474,9.77153,-1.48054,5.1875,4.537357,9.911481,0.366812,5.1875,6.860546,-2.20829,5.377063,,,,,5.1875,0.842646,10.83516,3.921571,,,,,,,,,,,,,5.1875,-4.25158,5.964858,8.288048,5.1875,6.21677,-8.00227,0.226861,5.1875,6.748585,-7.02261,5.796917,5.1875,5.237112,-6.15491,3.641669,,,,,5.1875,2.158187,6.748585,7.616282,5.1875,-7.97428,5.041181,3.417747
5.2,5.992849,19.40017,3.69765,5.2,11.11506,16.68512,-46.1809,5.2,1.458431,20.32385,7.36437,5.2,-1.9004,10.24736,2.857943,5.2,-2.20829,10.58325,2.130197,5.2,20.65973,42.04427,4.565347,5.2,-3.29991,10.05143,3.72564,5.2,8.53996,0.618724,7.532311,5.2,4.173484,9.855501,-1.53652,5.2,4.425396,9.967462,0.366812,5.2,7.308389,-1.92839,5.349073,,,,,5.2,2.829952,11.67487,4.537357,,,,,,,,,,,,,5.2,-4.25158,5.936868,8.260057,5.2,6.10481,-7.94629,0.198871,5.2,6.832556,-7.44246,5.740937,5.2,5.600985,-6.60276,3.949562,,,,,5.2,1.934265,6.692604,7.476331,5.2,-7.75036,5.712946,2.941913
5.2125,5.824907,16.7411,3.75363,5.2125,13.15835,-3.97167,-39.4073,5.2125,1.31848,18.08463,7.056477,5.2125,-1.92839,10.30334,2.829952,5.2125,-2.12432,10.52727,2.102206,5.2125,7.840204,25.22214,7.532311,5.2125,-3.24393,9.547608,3.893581,5.2125,9.519618,1.402451,7.36437,5.2125,4.117503,9.995452,-1.5925,5.2125,4.061523,10.35932,0.226861,5.2125,8.204077,-2.29226,5.880888,,,,,5.2125,4.117503,11.70286,6.076819,,,,,,,,,,,,,5.2125,-3.94368,6.076819,7.952165,5.2125,6.10481,-7.83433,0.226861,5.2125,6.776575,-7.58241,5.405054,5.2125,6.020839,-6.82668,4.201474,,,,,5.2125,1.766324,6.692604,7.39236,5.2125,-7.21854,7.056477,1.850294
5.225,5.069171,13.32629,3.921571,5.225,6.412702,-6.49079,-27.1476,5.225,-0.86476,16.04134,6.608634,5.225,-1.98437,10.33133,2.801962,5.225,-2.04035,10.38732,2.130197,5.225,-18.1067,55.39561,5.377063,5.225,-3.048,9.155745,4.005542,5.225,10.94712,1.430441,7.224419,5.225,4.061523,10.07942,-1.64848,5.225,3.78162,10.94712,-0.10902,5.225,8.455989,-2.48819,6.468683,,,,,5.225,2.941913,10.89114,6.524663,,,,,,,,,,,,,5.225,-3.69177,6.272751,7.952165,5.225,6.16079,-7.77835,0.226861,5.225,6.636624,-7.35849,5.041181,5.225,6.496673,-6.57477,4.313435,,,,,5.225,1.822304,6.748585,7.33638,5.225,-7.21854,8.036136,0.758675
5.2375,4.425396,10.02344,2.186177,5.2375,10.66722,1.430441,-10.7173,5.2375,-3.27192,14.47389,5.992849,5.2375,-2.06834,10.33133,2.773972,5.2375,-2.01236,10.35932,2.102206,5.2375,-17.0431,34.34695,-18.4426,5.2375,-2.79608,8.819862,4.061523,5.2375,11.70286,1.262499,7.280399,5.2375,4.005542,10.07942,-1.76045,5.2375,3.501718,11.39496,-0.33294,5.2375,7.728243,-2.23628,6.580643,,,,,5.2375,1.262499,10.4433,6.916526,,,,,,,,,,,,,5.2375,-3.3279,6.636624,8.232067,5.2375,6.272751,-7.66638,0.310832,5.2375,6.272751,-7.24653,4.845249,5.2375,7.056477,-6.54678,4.173484,,,,,5.2375,1.990245,6.804565,7.39236,5.2375,-7.86232,7.784223,-0.10902
5.25,4.425396,6.608634,0.08691,5.25,34.82279,14.64183,-6.96663,5.25,-4.61545,14.22198,5.181132,5.25,-2.04035,10.33133,2.717991,5.25,-2.01236,10.21937,2.046226,5.25,-38.4836,42.54809,-14.0482,5.25,-2.51618,8.651921,4.117503,5.25,11.39496,1.486421,7.644272,5.25,3.865591,10.10741,-1.78844,5.25,3.333777,11.89879,-0.47289,5.25,6.468683,-2.15231,6.664614,,,,,5.25,0.534753,10.49928,6.496673,,,,,,,,,,,,,5.25,-2.82407,6.720595,8.064126,5.25,6.048829,-7.55442,0.478773,5.25,5.936868,-7.44246,5.041181,5.25,7.448341,-6.91065,3.78162,,,,,5.25,2.074216,6.748585,7.196429,5.25,-8.758,5.936868,0.198871
5.2625,5.209122,3.417747,-2.01236,5.2625,45.683,4.789269,-3.8877,5.2625,-3.29991,14.11002,5.293093,5.2625,-2.04035,10.33133,2.717991,5.2625,-2.12432,10.19138,1.934265,5.2625,-21.0737,35.57852,-14.2161,5.2625,-2.34824,8.875842,4.061523,5.2625,10.35932,1.962255,8.092116,5.2625,3.809611,10.05143,-1.73246,5.2625,3.333777,12.4306,-0.64084,5.2625,5.153142,-1.87241,6.020839,,,,,5.2625,1.486421,10.47129,5.964858,,,,,,,,,,,,,5.2625,-2.60015,6.776575,7.784223,5.2625,5.768927,-7.47045,0.338822,5.2625,5.852897,-7.72237,5.125151,5.2625,7.504321,-7.63839,3.277796,,,,,5.2625,2.074216,6.664614,7.056477,5.2625,-9.98957,4.817259,0.870636
5.275,7.448341,-0.05304,-2.20829,5.275,33.73117,-7.63839,-1.25662,5.275,-1.5925,12.29065,4.285444,5.275,-1.95638,10.33133,2.662011,5.275,-2.32025,10.07942,1.850294,5.275,2.829952,24.69032,-21.4656,5.275,-2.32025,9.295696,4.005542,5.275,10.4433,2.410099,8.483979,5.275,3.72564,10.02344,-1.78844,5.275,3.249806,12.7105,-0.92074,5.275,4.397405,-1.3126,4.817259,,,,,5.275,2.606031,10.07942,5.517015,,,,,,,,,,,,,5.275,-3.048,6.720595,8.092116,5.275,5.768927,-7.35849,0.08691,5.275,5.964858,-7.6104,4.95721,5.275,7.308389,-8.14222,3.053874,,,,,5.275,2.102206,6.804565,7.056477,5.275,-9.59771,4.789269,2.130197
5.2875,11.11506,-4.58746,-2.26427,5.2875,20.4638,-12.0609,-3.29991,5.2875,-1.78844,10.80717,3.501718,5.2875,-1.81643,10.27535,2.634021,5.2875,-2.51618,9.995452,1.794314,5.2875,14.13801,18.36453,-13.9082,5.2875,-2.43221,9.659569,3.977552,5.2875,10.47129,2.773972,8.427999,5.2875,3.613679,9.967462,-1.78844,5.2875,3.025884,12.51457,-0.89275,5.2875,4.257454,-1.0327,4.621327,,,,,5.2875,3.613679,9.995452,5.321083,,,,,,,,,,,,,5.2875,-3.69177,6.636624,8.483979,5.2875,5.992849,-7.30251,-0.13701,5.2875,6.020839,-7.35849,4.733288,5.2875,6.860546,-8.28217,3.053874,,,,,5.2875,2.270148,7.252409,6.916526,5.2875,-8.36614,5.433044,3.557698
5.3,14.41791,-10.3814,-2.90805,5.3,15.14565,-13.6563,-1.28461,5.3,-3.66378,11.19903,3.837601,5.3,-1.73246,10.27535,2.57804,5.3,-2.65613,9.995452,1.794314,5.3,14.89374,14.41791,-5.65109,5.3,-2.57216,9.77153,4.005542,5.3,10.10741,2.634021,8.400009,5.3,3.585689,9.939471,-1.87241,5.3,2.55005,12.03874,-0.72481,5.3,4.565347,-0.7528,4.621327,,,,,5.3,3.417747,10.02344,5.069171,,,,,,,,,,,,,5.3,-3.94368,6.412702,8.62393,5.3,6.384712,-7.38648,-0.30495,5.3,6.020839,-7.21854,4.705298,5.3,6.468683,-8.14222,3.025884,,,,,5.3,2.410099,7.140448,6.860546,5.3,-7.3305,5.936868,3.78162
5.3125,12.01075,-15.5876,-4.25158,5.3125,10.05143,-14.3001,4.481376,5.3125,-5.20324,11.14305,4.789269,5.3125,-1.62049,10.19138,2.49407,5.3125,-2.76809,10.07942,1.822304,5.3125,20.82767,7.140448,-2.09633,5.3125,-2.54417,9.687559,4.033532,5.3125,9.995452,2.52206,8.204077,5.3125,3.613679,9.939471,-1.84442,5.3125,2.046226,11.42295,-0.58486,5.3125,4.873239,-0.50089,4.95721,,,,,5.3125,2.662011,9.715549,4.677308,,,,,,,,,,,,,5.3125,-3.97167,6.440692,8.763882,5.3125,6.692604,-7.63839,-0.27696,5.3125,6.1328,-7.24653,4.705298,5.3125,6.18878,-7.63839,2.829952,,,,,5.3125,2.242158,6.804565,6.748585,5.3125,-6.40682,6.18878,2.941913
5.325,9.295696,-17.7709,-6.23888,5.325,5.852897,-12.1448,6.860546,5.325,-5.48315,10.07942,4.845249,5.325,-1.36858,10.49928,2.49407,5.325,-2.76809,10.19138,1.850294,5.325,27.57332,0.870636,3.249806,5.325,-2.37623,9.575598,4.173484,5.325,9.911481,3.025884,8.204077,5.325,3.75363,9.883491,-1.95638,5.325,1.31848,10.75119,-0.4449,5.325,4.453386,-0.4449,5.097161,,,,,5.325,1.738333,9.295696,4.649317,,,,,,,,,,,,,5.325,-4.02765,6.580643,8.959813,5.325,6.636624,-8.03026,-0.08103,5.325,6.300741,-7.21854,4.565347,5.325,6.076819,-7.24653,2.55005,,,,,5.325,2.074216,6.748585,6.580643,5.325,-6.01496,6.776575,2.158187
5.3375,8.260057,-13.9922,-6.91065,5.3375,3.585689,-7.66638,6.16079,5.3375,-4.72741,9.183735,4.285444,5.3375,-1.45255,10.21937,2.326128,5.3375,-2.76809,10.41531,1.934265,5.3375,26.62165,-1.48054,3.193825,5.3375,-2.06834,9.603589,4.089513,5.3375,10.19138,4.005542,8.427999,5.3375,3.837601,9.855501,-1.9004,5.3375,0.646714,10.24736,-0.33294,5.3375,4.145493,-1.00471,5.041181,,,,,5.3375,0.982597,8.483979,4.845249,,,,,,,,,,,,,5.3375,-3.97167,6.636624,8.987803,5.3375,6.552653,-8.39413,-0.13701,5.3375,6.468683,-7.19055,4.621327,5.3375,5.936868,-7.13457,2.298138,,,,,5.3375,1.794314,6.664614,6.580643,5.3375,-6.63075,7.616282,1.402451
5.35,7.672263,-8.03026,-5.81903,5.35,2.326128,-2.88005,6.16079,5.35,-4.36354,8.931823,4.145493,5.35,-1.53652,10.16339,2.186177,5.35,-2.71211,10.55526,1.934265,5.35,19.90399,-1.98437,4.089513,5.35,-1.78844,9.463637,4.089513,5.35,10.16339,3.949562,9.211725,5.35,3.72564,9.883491,-1.76045,5.35,0.198871,10.38732,-0.41691,5.35,3.137845,-1.53652,5.517015,,,,,5.35,0.646714,7.784223,4.285444,,,,,,,,,,,,,5.35,-4.16761,6.468683,8.903833,5.35,6.692604,-8.28217,-0.30495,5.35,6.300741,-7.30251,4.873239,5.35,5.628976,-7.27452,2.270148,,,,,5.35,1.34647,6.328731,6.552653,5.35,-9.93359,7.784223,1.906275
5.3625,6.664614,-3.77574,-5.14726,5.3625,1.626372,1.066568,5.377063,5.3625,-3.66378,9.659569,4.341425,5.3625,-1.64848,10.30334,2.074216,5.3625,-2.60015,10.66722,1.990245,5.3625,9.77153,-1.14466,3.277796,5.3625,-1.5925,9.323686,4.145493,5.3625,9.939471,1.934265,10.1354,5.3625,3.641669,9.967462,-1.64848,5.3625,0.002939,10.33133,-0.55687,5.3625,1.850294,-1.92839,5.349073,,,,,5.3625,1.206519,7.672263,3.949562,,,,,,,,,,,,,5.3625,-4.44751,6.412702,8.735891,5.3625,6.888536,-7.94629,-0.36093,5.3625,5.992849,-7.41447,4.95721,5.3625,5.069171,-7.47045,2.466079,,,,,5.3625,0.758675,6.384712,6.412702,5.3625,-7.44246,7.168438,6.888536
5.375,4.873239,-0.94873,-5.76305,5.375,2.57804,7.084468,5.852897,5.375,-2.88005,10.27535,4.257454,5.375,-1.84442,10.33133,2.074216,5.375,-2.51618,10.61124,2.046226,5.375,0.590734,-2.26427,2.997894,5.375,-1.48054,9.211725,4.173484,5.375,8.987803,-0.55687,11.33898,5.375,3.557698,10.07942,-1.64848,5.375,-0.13701,10.35932,-0.86476,5.375,1.738333,-2.96403,5.209122,,,,,5.375,2.018236,7.924175,3.837601,,,,,,,,,,,,,5.375,-4.81138,6.608634,8.847852,5.375,6.832556,-7.72237,-0.33294,5.375,5.628976,-7.41447,4.95721,5.375,4.565347,-7.52643,2.717991,,,,,5.375,0.618724,7.308389,6.412702,5.375,-9.20585,4.369415,9.239716
5.3875,3.053874,1.822304,-6.60276,5.3875,6.664614,22.64704,5.349073,5.3875,-2.43221,9.967462,4.089513,5.3875,-2.04035,10.38732,2.158187,5.3875,-2.4602,10.52727,2.102206,5.3875,-2.26427,-4.08363,1.990245,5.3875,-1.45255,9.183735,4.117503,5.3875,8.62393,-1.50853,11.45094,5.3875,3.417747,10.19138,-1.67647,5.3875,-0.08103,10.55526,-1.11667,5.3875,2.158187,-4.08363,5.041181,,,,,5.3875,2.382109,8.483979,3.809611,,,,,,,,,,,,,5.3875,-5.06329,6.636624,9.043784,5.3875,6.384712,-7.55442,-0.24897,5.3875,5.517015,-7.24653,4.95721,5.3875,4.257454,-7.30251,2.941913,,,,,5.3875,1.122548,8.008145,6.244761,,,,
5.4,0.786665,4.817259,-5.45516,5.4,2.074216,23.23483,5.796917,5.4,-2.15231,9.687559,4.005542,5.4,-2.29226,10.38732,2.186177,5.4,-2.48819,10.49928,2.130197,5.4,0.534753,-4.92334,1.962255,5.4,-1.45255,9.155745,4.061523,5.4,9.351676,-0.72481,11.19903,5.4,3.389757,10.21937,-1.67647,5.4,-0.08103,10.61124,-1.25662,5.4,2.634021,-5.37119,4.677308,,,,,5.4,2.046226,9.015794,3.977552,,,,,,,,,,,,,5.4,-4.86736,6.636624,8.959813,5.4,5.964858,-7.6104,-0.05304,5.4,5.712946,-7.27452,4.481376,5.4,4.173484,-7.13457,3.081864,,,,,5.4,1.598382,7.924175,6.300741,,,,
5.4125,-1.62049,8.791872,-2.93604,5.4125,-2.12432,10.16339,6.972507,5.4125,-1.95638,9.883491,3.78162,5.4125,-2.43221,10.38732,2.242158,5.4125,-2.48819,10.58325,2.130197,5.4125,3.165835,-4.53148,4.761278,5.4125,-1.50853,9.099764,3.977552,5.4125,10.63923,-0.66883,12.1507,5.4125,3.445737,10.21937,-1.62049,5.4125,-0.02505,10.63923,-1.22863,5.4125,2.354118,-6.71472,4.145493,,,,,5.4125,1.206519,9.155745,4.425396,,,,,,,,,,,,,5.4125,-4.44751,6.888536,8.763882,5.4125,5.545005,-7.75036,0.226861,5.4125,5.433044,-7.55442,4.089513,5.4125,4.397405,-6.96663,2.941913,,,,,5.4125,1.738333,7.504321,6.468683,,,,
5.425,-3.99966,16.26526,0.674705,5.425,-3.15996,13.32629,7.084468,5.425,-2.04035,9.995452,3.333777,5.425,-2.43221,10.38732,2.298138,5.425,-2.57216,10.77918,2.102206,5.425,2.941913,-4.78339,5.656966,5.425,-1.5925,9.127755,3.921571,5.425,10.30334,-1.84442,12.45859,5.425,3.557698,10.19138,-1.64848,5.425,0.030929,10.66722,-1.25662,5.425,0.954607,-8.05825,3.081864,,,,,5.425,0.590734,9.603589,4.593337,,,,,,,,,,,,,5.425,-4.05564,7.196429,8.875842,5.425,5.097161,-7.77835,0.366812,5.425,4.873239,-7.63839,4.145493,5.425,4.789269,-6.88266,2.52206,,,,,5.425,1.486421,7.700253,6.664614,,,,
5.4375,-2.34824,18.08463,5.600985,5.4375,-2.40422,14.97771,8.931823,5.4375,-2.4602,10.21937,3.137845,5.4375,-2.40422,10.47129,2.410099,5.4375,-2.60015,10.89114,2.074216,5.4375,-0.41691,-5.70707,5.097161,5.4375,-1.70447,9.267706,3.865591,5.4375,8.875842,-3.52383,12.62653,5.4375,3.529708,10.1354,-1.62049,5.4375,0.17088,10.61124,-1.3126,5.4375,-1.45255,-8.86996,1.654363,,,,,5.4375,0.870636,9.883491,4.593337,,,,,,,,,,,,,5.4375,-3.80373,7.308389,8.847852,5.4375,4.845249,-7.58241,0.310832,5.4375,4.425396,-7.55442,4.481376,5.4375,5.265103,-6.96663,2.102206,,,,,5.4375,0.954607,8.120106,6.748585,,,,
5.45,3.585689,10.21937,3.417747,5.45,1.234509,12.99041,9.071774,5.45,-3.27192,10.49928,3.109855,5.45,-2.23628,10.61124,2.466079,5.45,-2.71211,10.91913,2.018236,5.45,-3.66378,-6.82668,5.461034,5.45,-1.87241,9.631579,3.809611,5.45,7.532311,-4.25158,12.4306,5.45,3.501718,10.16339,-1.62049,5.45,0.338822,10.58325,-1.3126,5.45,-4.67143,-7.83433,0.926617,,,,,5.45,1.822304,9.855501,4.425396,,,,,,,,,,,,,5.45,-3.83172,7.308389,8.56795,5.45,4.95721,-7.30251,0.226861,5.45,4.201474,-7.47045,4.90123,5.45,5.684956,-7.16256,1.878284,,,,,5.45,-0.02505,8.372018,6.720595,,,,
5.4625,18.56046,10.63923,-2.23628,5.4625,1.738333,11.70286,8.931823,5.4625,-3.91569,10.69521,3.305786,5.4625,-2.06834,10.63923,2.57804,5.4625,-2.85206,10.77918,1.990245,5.4625,-3.49584,-6.49079,6.21677,5.4625,-1.95638,10.07942,3.669659,5.4625,7.448341,-3.52383,11.95477,5.4625,3.277796,10.24736,-1.64848,5.4625,0.534753,10.52727,-1.28461,5.4625,-8.95394,-4.78339,0.590734,,,,,5.4625,2.801962,9.82751,4.229464,,,,,,,,,,,,,5.4625,-4.16761,7.616282,8.53996,5.4625,5.377063,-7.02261,0.226861,5.4625,4.229464,-7.49844,4.789269,5.4625,5.908878,-7.47045,1.850294,,,,,5.4625,-0.92074,8.679911,6.664614,,,,
5.475,26.95753,9.687559,1.178529,5.475,-1.84442,11.75884,8.931823,5.475,-4.11163,10.69521,2.997894,5.475,-1.87241,10.7232,2.634021,5.475,-2.90805,10.63923,1.990245,5.475,-1.78844,-5.73506,7.980155,5.475,-2.23628,10.33133,3.641669,5.475,7.700253,-1.84442,11.283,5.475,3.221816,10.10741,-1.62049,5.475,0.590734,10.55526,-1.3126,5.475,-14.412,0.842646,-0.4449,,,,,5.475,3.137845,10.10741,4.229464,,,,,,,,,,,,,5.475,-4.81138,7.784223,8.735891,5.475,5.908878,-7.07859,0.226861,5.475,4.313435,-7.69437,4.397405,5.475,5.936868,-7.6104,1.934265,,,,,,,,,,,,
5.4875,18.75639,7.952165,-0.97672,5.4875,-5.81903,12.85046,9.267706,5.4875,-3.77574,10.33133,2.969904,5.4875,-1.73246,10.69521,2.662011,5.4875,-2.90805,10.49928,1.990245,5.4875,0.842646,-4.81138,8.875842,5.4875,-2.40422,10.47129,3.641669,5.4875,8.232067,-0.80878,10.55526,5.4875,3.137845,10.10741,-1.64848,5.4875,0.590734,10.49928,-1.36858,5.4875,-24.2646,16.09732,-3.66378,,,,,5.4875,2.773972,10.55526,3.949562,,,,,,,,,,,,,5.4875,-5.28721,7.756233,8.903833,5.4875,6.272751,-7.16256,0.310832,5.4875,4.061523,-7.86232,4.369415,5.4875,5.796917,-7.63839,2.130197,,,,,,,,,,,,
5.5,14.69781,8.679911,-2.04035,5.5,-8.31016,14.75379,9.267706,5.5,-2.99202,9.995452,3.277796,5.5,-1.64848,10.7232,2.606031,5.5,-2.90805,10.35932,2.018236,5.5,2.57804,-3.3279,9.267706,5.5,-2.43221,10.69521,3.417747,5.5,8.791872,-0.80878,10.49928,5.5,3.109855,10.19138,-1.67647,5.5,0.450783,10.35932,-1.17265,5.5,-37.308,59.51017,-10.0456,,,,,5.5,2.466079,10.94712,3.837601,,,,,,,,,,,,,5.5,-5.28721,7.784223,9.015794,5.5,6.524663,-7.3305,0.422792,5.5,3.921571,-7.86232,4.733288,5.5,5.628976,-7.52643,2.438089,,,,,,,,,,,,
5.5125,10.35932,12.96242,-2.29226,5.5125,-7.58241,15.76144,9.603589,5.5125,-2.34824,9.995452,2.969904,5.5125,-1.5925,10.69521,2.57804,5.5125,-2.76809,10.21937,1.934265,5.5125,1.654363,-2.23628,8.763882,5.5125,-2.51618,11.0031,3.221816,5.5125,8.064126,-1.14466,10.52727,5.5125,3.137845,10.30334,-1.70447,5.5125,0.17088,10.35932,-0.92074,5.5125,1.094558,61.07763,-7.13457,,,,,5.5125,2.074216,10.83516,3.977552,,,,,,,,,,,,,5.5125,-4.83937,7.952165,8.875842,5.5125,6.496673,-7.44246,0.366812,5.5125,4.117503,-7.86232,4.873239,5.5125,5.545005,-7.52643,2.606031,,,,,,,,,,,,
5.525,4.621327,17.55281,-5.25922,5.525,-5.09128,15.08967,10.02344,5.525,-1.84442,9.967462,2.969904,5.525,-1.64848,10.7232,2.52206,5.525,-2.57216,10.05143,1.934265,5.525,-1.00471,-2.43221,8.763882,5.525,-2.60015,11.25501,2.969904,5.525,7.000497,-2.04035,10.33133,5.525,3.193825,10.38732,-1.67647,5.525,0.030929,10.47129,-0.80878,5.525,47.3904,61.07763,3.277796,,,,,5.525,1.598382,10.55526,4.145493,,,,,,,,,,,,,5.525,-4.22359,7.868194,8.176087,5.525,6.440692,-7.55442,0.282841,5.525,4.537357,-7.83433,4.873239,5.525,5.628976,-7.69437,2.466079,,,,,,,,,,,,
5.5375,-1.53652,15.73345,-5.67908,5.5375,-3.6078,13.66217,9.715549,5.5375,-1.20064,9.995452,3.529708,5.5375,-1.73246,10.75119,2.438089,5.5375,-2.40422,10.02344,1.962255,5.5375,-2.09633,-3.38388,8.427999,5.5375,-2.71211,11.31099,2.857943,5.5375,6.16079,-3.02001,10.1354,5.5375,3.165835,10.38732,-1.62049,5.5375,0.1149,10.75119,-0.80878,5.5375,51.56095,61.04963,14.36193,,,,,5.5375,1.31848,10.41531,4.033532,,,,,,,,,,,,,5.5375,-3.80373,7.868194,7.616282,5.5375,6.580643,-7.58241,0.310832,5.5375,4.9852,-7.75036,4.733288,5.5375,5.712946,-7.89031,2.270148,,,,,,,,,,,,
5.55,-2.82407,14.50188,-5.23123,5.55,-4.02765,12.06673,9.239716,5.55,-0.94873,10.19138,3.389757,5.55,-1.87241,10.75119,2.382109,5.55,-2.37623,10.05143,2.018236,5.55,-2.48819,-4.11163,8.903833,5.55,-2.7401,10.97511,2.773972,5.55,5.489024,-4.02765,9.659569,5.55,3.137845,10.30334,-1.5925,5.55,0.590734,10.89114,-0.61285,5.55,21.07958,54.24801,5.405054,,,,,5.55,1.066568,10.55526,3.72564,,,,,,,,,,,,,5.55,-3.94368,8.036136,7.532311,5.55,6.832556,-7.63839,0.310832,5.55,5.237112,-7.58241,4.649317,5.55,5.656966,-7.94629,2.214167,,,,,,,,,,,,
5.5625,-0.78079,13.35428,-2.57216,5.5625,-5.0353,11.0031,8.651921,5.5625,-0.83677,10.38732,3.193825,5.5625,-2.01236,10.75119,2.298138,5.5625,-2.34824,10.19138,2.102206,5.5625,-2.51618,-3.97167,8.819862,5.5625,-2.68412,10.35932,2.773972,5.5625,4.649317,-4.39153,8.931823,5.5625,3.165835,10.27535,-1.64848,5.5625,1.122548,11.05908,-0.24897,5.5625,-1.9004,60.93767,-10.0735,,,,,5.5625,0.842646,10.69521,3.389757,,,,,,,,,,,,,5.5625,-4.4755,8.232067,7.448341,5.5625,7.252409,-7.94629,0.366812,5.5625,5.349073,-7.38648,4.677308,5.5625,5.489024,-7.9183,2.270148,,,,,,,,,,,,
5.575,4.509366,15.0057,2.857943,5.575,-6.29486,10.38732,7.952165,5.575,-0.83677,10.58325,3.081864,5.575,-2.06834,10.66722,2.186177,5.575,-2.26427,10.24736,2.158187,5.575,-2.15231,-3.07599,8.931823,5.575,-2.51618,9.77153,2.717991,5.575,4.173484,-4.41952,7.840204,5.575,3.249806,10.24736,-1.67647,5.575,1.626372,10.94712,0.17088,5.575,7.616282,56.99105,-23.7608,,,,,5.575,0.590734,10.58325,3.277796,,,,,,,,,,,,,5.575,-5.23123,8.232067,7.756233,5.575,7.672263,-8.1982,0.730685,5.575,5.265103,-7.3305,4.649317,5.575,5.265103,-8.00227,2.270148,,,,,,,,,,,,
